"No.","公開番号","案件の状態","発注方式","電入／紙入","工事番号","工事名","所属コード","所属名","工事場所","予定価格（税抜）","予定価格（税込）","公告（通知）日","開札予定日","更新日時","発注業種","発注業種２"
"2475","160802","","一般競争入札","電子入札","平成２８年度　小土砂　第１９号","延坂岡田（２）地区小規模土砂災害対策工事","130460","有田振興局建設部","有田郡有田川町","1539000","1662120","2016/04/28","2016/05/12","2016/05/02 11:00","とび・土工・コンクリート工事",""
"2476","160820","","一般競争入札","電子入札","平成２８年度　砂修　第６号－６","阿尾２地区砂防修繕調査業務","130560","日高振興局建設部","日高郡日高町","730000","788400","2016/04/28","2016/05/17","2016/05/21 06:30","事業損失",""
"2477","160843","","一般競争入札","電子入札","平成２８年度　港修　第３号","和歌山下津港　港湾修繕設計業務","082501","和歌山下津港湾事務所","和歌山市","2540000","2743200","2016/04/28","2016/05/24","2016/05/26 06:30","港湾及び空港",""
"2478","160834","","一般競争入札","電子入札","平成２８年度　港修　第２号","和歌山下津港　港湾修繕工事","082501","和歌山下津港湾事務所","和歌山市","6490000","7009200","2016/04/28","2016/05/24","2016/05/26 06:30","土木一式工事",""
"2479","160844","","一般競争入札（総合評価）","電子入札","平成２８年度　県防　第１２号－１","県土防災対策治山事業調査業務","130690","西牟婁振興局農林水産振興部","田辺市","27253000","29433240","2016/04/28","2016/05/26","2016/06/10 06:30","森林土木",""
"2480","160867","","一般競争入札","電子入札","平成２８年度　県交　第７号","那智勝浦古座川線外交通安全施設等整備工事","130760","東牟婁振興局串本建設部","東牟婁郡古座川町","5994000","6473520","2016/04/28","2016/05/17","2016/05/21 06:30","とび・土工・コンクリート工事",""
"2481","160837","","一般競争入札","電子入札","平成２８年度　建住管　第６－２号－２","県営住宅入替修繕工事（第２工区）（単価契約）","130660","西牟婁振興局建設部","西牟婁郡白浜町","3246000","3505680","2016/04/28","2016/05/17","2016/05/24 06:30","建築一式工事",""
"2482","160818","","一般競争入札","電子入札","平成２８年度　建住管　第５－２号","県営住宅入替修繕建築工事（単価契約）","130560","日高振興局建設部","御坊市","2482000","2680560","2016/04/28","2016/05/12","2016/05/02 15:51","建築一式工事",""
"2483","160828","","一般競争入札","電子入札","平成２８年度　紀２　第２号","冬野・内原地区工業用水道管理用地設計業務","063000","公営企業課","和歌山市","6260000","6760800","2016/04/28","2016/05/18","2016/05/26 06:30","道路",""
"2484","160829","","一般競争入札","電子入札","平成２８年度　街特整　第６号－３","元町新庄線地方特定道路整備振動調査業務","130660","西牟婁振興局建設部","田辺市","3000000","3240000","2016/04/28","2016/05/17","2016/05/24 06:30","建設環境",""
"2485","160800","","一般競争入札","電子入札","平成２８年度　海修　第４号","那智勝浦海岸外海岸修繕工事","130770","東牟婁振興局新宮建設部","東牟婁郡那智勝浦町","1278000","1380240","2016/04/28","2016/05/17","2016/05/21 06:30","土木一式工事",""
"2486","160862","","一般競争入札","電子入札","平成２８年度　海修　第１号","古座海岸海岸修繕工事","130760","東牟婁振興局串本建設部","東牟婁郡串本町","6600000","7128000","2016/04/28","2016/05/17","2016/05/21 06:30","土木一式工事",""
"2487","160810","","一般競争入札","電子入札","平成２８年度　河修　第９号－１０","熊野川河川修繕設計業務","130770","東牟婁振興局新宮建設部","新宮市","4570000","4935600","2016/04/28","2016/05/17","2016/05/21 06:30","河川砂防及び海岸",""
"2488","160822","","一般競争入札","電子入札","平成２８年度　河修　第６号－２１","日高川河川修繕設計業務","130560","日高振興局建設部","日高郡日高川町","1650000","1782000","2016/04/28","2016/05/17","2016/05/21 06:30","道路",""
"2489","160821","","一般競争入札","電子入札","平成２８年度　河修　第６号－２０","日高川河川修繕測量業務","130560","日高振興局建設部","日高郡日高川町","650000","702000","2016/04/28","2016/05/17","2016/05/21 06:30","測量一般",""
"2490","160866","","一般競争入札","電子入札","平成２８年度　営委　第３４号","紀北農芸高校教室・特別教室棟防水改修・外壁改修設計業務","081200","都市住宅局　公共建築課","伊都郡かつらぎ町","960000","1036800","2016/04/28","2016/05/18","2016/05/20 17:34","建築一般",""
"2491","160863","","一般競争入札","電子入札","平成２８年度　営委　第３３号","日高高校普通教室棟防水改修・外壁改修設計業務","081200","都市住宅局　公共建築課","御坊市","1600000","1728000","2016/04/28","2016/05/18","2016/05/20 17:32","建築一般",""
"2492","160859","","一般競争入札","電子入札","平成２８年度　営委　第３２号","子ども・女性・障害者相談センタープール棟改修設計業務","081200","都市住宅局　公共建築課","和歌山市","1260000","1360800","2016/04/28","2016/05/17","2016/05/20 06:30","建築一般",""
"2493","160858","","一般競争入札","電子入札","平成２８年度　営委　第３１号","海南高校海南校舎自転車置場建替他設計業務","081200","都市住宅局　公共建築課","海南市","1360000","1468800","2016/04/28","2016/05/17","2016/05/20 17:26","建築一般",""
"2494","160856","","一般競争入札","電子入札","平成２８年度　営委　第２９号","那賀高校普通・特別教室棟、星林高校管理特別教室棟・普通教室棟防水改修設計業務","081200","都市住宅局　公共建築課","","1220000","1317600","2016/04/28","2016/05/18","2016/05/20 17:35","建築一般",""
"2495","160855","","一般競争入札","電子入札","平成２８年度　営委　第２７号","子ども・女性・障害者相談センター受変電設備他改修設計業務","081200","都市住宅局　公共建築課","和歌山市","730000","788400","2016/04/28","2016/05/18","2016/05/20 17:31","電気",""
"2496","160854","","一般競争入札","電子入札","平成２８年度　営委　第２４号","有田総合庁舎自動火災報知設備他取替設計業務","081200","都市住宅局　公共建築課","有田郡湯浅町","550000","594000","2016/04/28","2016/05/17","2016/05/20 17:28","電気",""
"2497","160851","","一般競争入札","電子入札","平成２８年度　営委　第１７号","桐蔭高校・貴志川高校プールろ過設備改修設計業務","081200","都市住宅局　公共建築課","","860000","928800","2016/04/28","2016/05/17","2016/05/19 06:30","衛生",""
"2498","160845","","一般競争入札","電子入札","平成２８年度　営委　第１５号","有田中央高校・耐久高校調理教室他空調設計業務","081200","都市住宅局　公共建築課","","1160000","1252800","2016/04/28","2016/05/17","2016/05/20 17:29","暖冷房",""
"2499","160869","","一般競争入札","電子入札","平成２８年度　営　第２号","桐蔭高校柔道場他天井等改修建築工事","081200","都市住宅局　公共建築課","和歌山市","21360000","23068800","2016/04/28","2016/05/17","2016/05/20 06:30","建築一式工事",""
"2500","160861","","一般競争入札","電子入札","平成２８年度　ダム　第５号","七川ダム貯水池内堆砂測量業務","130760","東牟婁振興局串本建設部","東牟婁郡古座川町","3140000","3391200","2016/04/28","2016/05/17","2016/05/21 06:30","測量一般",""
"2501","160857","","一般競争入札","電子入札","平成２８年度　サイ整　第２号－６","紀の川自転車道線サイクリングロード整備工事","130260","那賀振興局建設部","紀の川市","1100000","1188000","2016/04/28","2016/05/13","2016/05/21 06:30","塗装工事",""
"2502","160846","","一般競争入札","電子入札","平成２８年度　サイ整　第２号－５","紀の川自転車道線サイクリングロード整備工事","130260","那賀振興局建設部","紀の川市","2122000","2291760","2016/04/28","2016/05/13","2016/05/21 06:30","塗装工事",""
"2503","160850","","一般競争入札","電子入札","平成２８年度　サイ整　第２号－４","紀の川自転車道線サイクリングロード整備工事","130260","那賀振興局建設部","紀の川市","1859000","2007720","2016/04/28","2016/05/13","2016/05/21 06:30","塗装工事",""
"2504","160871","","一般競争入札","電子入札","平成２８年度　サイ整　第２号－３","紀の川自転車道線サイクリングロード整備工事","130260","那賀振興局建設部","岩出市","4233000","4571640","2016/04/28","2016/05/13","2016/05/21 06:30","塗装工事",""
"2505","160825","","一般競争入札","電子入札","平成２７年度　道保交金　第９０５－１０号－３","御坊湯浅線（門前橋　外）（外）交付金道路保全点検業務","130560","日高振興局建設部","日高郡由良町","9430000","10184400","2016/04/28","2016/05/17","2016/05/20 06:30","鋼構造及びコンクリート",""
"2506","160824","","一般競争入札","電子入札","平成２７年度　道保交金　第９０４－９号－３","国道４２４号（法手見トンネル）交付金道路保全工事","130560","日高振興局建設部","日高郡みなべ町","11809000","12753720","2016/04/28","2016/05/17","2016/05/21 06:30","土木一式工事",""
"2507","160841","","一般競争入札","電子入札","平成２７年度　道保交金　第６０２－３２号","国道３１１号交付金道路保全工事","130660","西牟婁振興局建設部","田辺市","14292000","15435360","2016/04/28","2016/05/17","2016/05/24 06:30","とび・土工・コンクリート工事",""
